Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,kernel,degree,gamma,coef0,shrinking,tol,random_state
PieChart3_1453,3,0.9255813953488372,0.0137417316436767,0.003819465637207,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.87982994342019,sigmoid,4,0.5772990733381634,-0.2096999696300663,True,0.0004956256150951,0
PieChart3_1453,3,0.9255813953488372,0.014244794845581,0.0039432048797607,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0067739958121964,rbf,4,auto,0.0817382780564088,True,0.000163468291696,0
PieChart3_1453,3,0.9255813953488372,0.0156691074371337,0.0044522285461425,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3854879272163787,rbf,3,0.18667502118914472,0.2141104123775791,False,0.0053416120003496,0
PieChart3_1453,3,0.9255813953488372,0.0132956504821777,0.0043423175811767,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.171865465645189,sigmoid,3,scale,-0.3951902527430607,True,0.0092954723837268,0
PieChart3_1453,3,0.9255813953488372,0.0139422416687011,0.003791332244873,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.208568689848355,rbf,3,scale,-0.1217349196117396,True,0.0003369829810105,0
PieChart3_1453,3,0.9255813953488372,0.0176138877868652,0.0051558017730712,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2032640238411298,poly,4,scale,0.2434609754650989,False,0.0002020124170911,0
appendicitis_test_edsa_45613,3,1.0,0.0018365383148193,0.0003693103790283,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4622803705499237,poly,3,0.9518445149150289,-0.0125084143767492,True,0.0025871692103991,0
appendicitis_test_edsa_45613,3,1.0,0.0016648769378662,0.000307559967041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4935139839567182,sigmoid,3,auto,-0.016183704936778,True,0.0001045808731668,0
appendicitis_test_edsa_45613,3,1.0,0.0056428909301757,0.0008978843688964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1195016774425148,rbf,2,scale,-0.0760027256503394,True,0.0038924793651069,0
appendicitis_test_edsa_45613,3,1.0,0.0046727657318115,0.0007572174072265,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6006401068409153,sigmoid,3,scale,-0.3318382944561373,False,0.0015440831541667,0
appendicitis_test_edsa_45613,3,1.0,0.0017571449279785,0.0003745555877685,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1185830670747036,sigmoid,4,0.03081978199116013,-0.0406265829042444,True,0.008959886631088,0
appendicitis_test_edsa_45613,3,1.0,0.0034060478210449,0.0007441043853759,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.482113911272299,rbf,3,0.012134348081311737,-0.0942952177787372,True,0.0022250096360688,0
appendicitis_test_edsa_45613,3,1.0,0.0018646717071533,0.0003206729888916,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1784644317194763,sigmoid,3,scale,0.4052719258092014,True,0.0005172738809427,0
appendicitis_test_edsa_45613,3,1.0,0.0018413066864013,0.0002484321594238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1167376639795333,linear,3,auto,-0.4098169961347275,False,0.0008379897543624,0
appendicitis_test_edsa_45613,3,1.0,0.0015296936035156,0.000201940536499,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2175464684824013,poly,5,auto,0.4192539309040605,True,0.0005147281088879,0
appendicitis_test_edsa_45613,3,1.0,0.0012695789337158,0.0001800060272216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1473619451807333,poly,2,scale,0.353861874417915,True,0.0028441216346173,0
appendicitis_test_edsa_45613,3,1.0,0.0012702941894531,0.0001788139343261,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.6706835805147606,poly,4,auto,0.5905940144127553,True,0.0036213952220155,0
appendicitis_test_edsa_45613,3,1.0,0.0056829452514648,0.0010032653808593,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.651864815629668,rbf,2,scale,0.1898663525487309,False,0.0002742724481429,0
appendicitis_test_edsa_45613,3,1.0,0.0014660358428955,0.0002853870391845,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.601284789704533,linear,2,scale,-0.2652291449802124,True,0.0008337145483029,0
appendicitis_test_edsa_45613,3,1.0,0.0014708042144775,0.0003187656402587,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1093781727533955,rbf,4,scale,0.2750632390316641,False,0.0003660705874239,0
appendicitis_test_edsa_45613,3,1.0,0.0015618801116943,0.0002257823944091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3251453915528859,poly,5,scale,-0.0853341037148652,True,0.0004058906022664,0
appendicitis_test_edsa_45613,3,1.0,0.0017814636230468,0.0002961158752441,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5645466435604916,sigmoid,4,scale,-0.032073097364144,True,0.0037704193264633,0
appendicitis_test_edsa_45613,3,1.0,0.0036287307739257,0.0002377033233642,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1247259019245465,linear,2,auto,-0.0884839698430998,True,0.0001318134833183,0
appendicitis_test_edsa_45613,3,1.0,0.0061850547790527,0.0009269714355468,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.877382680568575,rbf,3,0.07664985047166097,0.3978031735935509,True,0.0014064064465529,0
appendicitis_test_edsa_45613,3,1.0,0.0017247200012207,0.0002636909484863,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.037032503864968,poly,3,scale,-0.0385412947940975,False,0.0006752737523942,0
appendicitis_test_edsa_45613,3,1.0,0.001188039779663,0.0001652240753173,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.97406774634992,sigmoid,4,0.2156765557285458,-0.0140034455475574,True,0.0007864653264615,0
DiabeticMellitus_41430,0,1.0,0.0014510154724121,0.0002405643463134,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.85231338162434,poly,2,auto,-0.1268171385415781,True,0.0019520263403743,0
DiabeticMellitus_41430,4,1.0,0.002171516418457,0.0003821849822998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.165461523239896,sigmoid,3,scale,-0.1749485270292227,True,0.0010785891423174,0
DiabeticMellitus_41430,0,1.0,0.0011980533599853,0.000201940536499,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.569478788349733,rbf,2,scale,-0.4631904233065435,True,0.000406201792472,0
DiabeticMellitus_41430,4,1.0,0.001192569732666,0.0002868175506591,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.723169394600198,poly,2,0.22815825253246058,0.2963489488182981,True,0.0062670296978115,0
DiabeticMellitus_41430,0,1.0,0.0016539096832275,0.000244140625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7639974986565627,linear,5,0.014402314675258392,0.4227054658893671,True,0.0010975860823347,0
DiabeticMellitus_41430,4,1.0,0.0014064311981201,0.0002176761627197,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.474657133158575,poly,2,0.16176659190708134,0.0216703623518201,True,0.0029638620046508,0
DiabeticMellitus_41430,0,1.0,0.0012454986572265,0.0002026557922363,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0621274856332452,sigmoid,3,auto,0.5886969575151042,False,0.0072498018144025,0
DiabeticMellitus_41430,4,1.0,0.0012457370758056,0.0002000331878662,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.708989381215843,linear,3,scale,-0.2109200626431345,True,0.0097638748646765,0
DiabeticMellitus_41430,0,1.0,0.0013349056243896,0.0002129077911376,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1340987883707861,rbf,3,scale,0.6873192368171691,True,0.000642895461974,0
DiabeticMellitus_41430,1,1.0,0.0017280578613281,0.0003101825714111,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1562556270900674,rbf,2,auto,-0.1470649917582645,True,0.000194341098302,0
DiabeticMellitus_41430,4,1.0,0.0011639595031738,0.0001866817474365,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3115877399557333,poly,3,auto,0.0308792793929604,False,0.0054947633600073,0
DiabeticMellitus_41430,0,1.0,0.0011940002441406,0.000187873840332,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7943703995189817,sigmoid,4,scale,-0.05834089031945,False,0.0007586047460952,0
DiabeticMellitus_41430,1,1.0,0.0019025802612304,0.0003588199615478,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2819913637267002,linear,4,scale,-0.0436333963096745,False,0.0001836613221133,0
DiabeticMellitus_41430,4,1.0,0.0012378692626953,0.0002162456512451,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.223461388381879,linear,5,auto,0.5067919507957402,False,0.0020544846341899,0
DiabeticMellitus_41430,0,1.0,0.0012533664703369,0.0002017021179199,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2534051478671024,poly,3,auto,-0.1551576368984293,False,0.0015605030935691,0
DiabeticMellitus_41430,4,1.0,0.0012540817260742,0.0001962184906005,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.24728336618908,sigmoid,3,0.027882000673589875,-0.098291258036234,False,0.0001885757557084,0
DiabeticMellitus_41430,0,1.0,0.0013222694396972,0.0002026557922363,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9706232252842344,sigmoid,3,auto,0.4539301466676673,True,0.0001705453021242,0
DiabeticMellitus_41430,4,1.0,0.0016782283782958,0.0002436637878417,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6418923645100069,rbf,5,0.07946692762568153,0.1373445245460279,False,0.0077153337908162,0
DiabeticMellitus_41430,4,1.0,0.0014810562133789,0.0002582073211669,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1258841159898234,rbf,3,scale,0.0509485366518797,False,0.0021749657161129,0
DiabeticMellitus_41430,0,1.0,0.0015530586242675,0.0002460479736328,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4725264837009475,poly,2,scale,-0.0113680071032007,True,0.0069575261225456,0
tae_48,1,0.7333333333333333,0.0027451515197753,0.0006203651428222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1963972689149532,sigmoid,3,0.06718006119017313,-0.1297040466303609,False,0.0004113852553097,0
tae_48,1,0.7333333333333333,0.0027532577514648,0.0006282329559326,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.679707127058926,poly,3,scale,-0.2321941277391334,True,0.0016333646679798,0
tae_48,1,0.7333333333333333,0.0027239322662353,0.0006370544433593,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7494046587225212,linear,4,scale,0.4385762526655359,True,0.0004100432814629,0
tae_48,1,0.7333333333333333,0.0024406909942626,0.0004987716674804,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.781349523560003,poly,2,auto,-0.3600150753652824,False,0.0079767589645921,0
tae_48,1,0.7333333333333333,0.002744436264038,0.0006003379821777,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1892744472999227,linear,3,0.029245796309971882,0.00957624608591,False,0.0003492191496407,0
tae_48,1,0.7333333333333333,0.0028607845306396,0.0006701946258544,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.3714463241653605,sigmoid,5,auto,-0.1130785290305337,True,0.0009294671200732,0
tae_48,1,0.7,0.0016615390777587,0.0003082752227783,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8051062686377763,linear,2,scale,0.3902126584371496,True,0.002610305725761,0
tae_48,2,0.7,0.002587080001831,0.0005149841308593,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.72406260532964,rbf,3,scale,0.2444245229836237,False,0.0002046213985175,0
tae_48,2,0.7,0.0026726722717285,0.0006220340728759,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5379876186592142,linear,2,auto,0.2460324737354521,True,0.0017192963556039,0
tae_48,2,0.7,0.0028192996978759,0.0006325244903564,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.596266568448639,rbf,2,scale,-0.0756285660079966,True,0.0006973908776367,0
tae_48,1,0.7,0.0016942024230957,0.0002999305725097,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.612990411917536,poly,4,scale,0.1048839935057135,True,0.0040308695550229,0
tae_48,2,0.7,0.0027880668640136,0.0006206035614013,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.309278325921638,linear,2,0.014428177801802163,-0.4169973383184523,True,0.0015976691245697,0
tae_48,1,0.7,0.001708984375,0.0002901554107666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1121265911415728,rbf,4,0.03673872830610769,0.1559018085453935,False,0.0001582722239351,0
tae_48,1,0.7,0.001664400100708,0.0002903938293457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6706022514141396,sigmoid,2,scale,-0.0063978332277655,False,0.0002116822872928,0
tae_48,1,0.7,0.001763105392456,0.0002968311309814,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4327274358815558,sigmoid,3,scale,-0.2358376865392584,False,0.0003285383748443,0
tae_48,1,0.7,0.0016500949859619,0.0002913475036621,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3672421839053199,linear,3,scale,-0.4488691565802587,False,0.0004902306508201,0
tae_48,2,0.7,0.0028479099273681,0.0006365776062011,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1882652837083679,linear,2,0.032379321644482706,0.3236135701195197,True,0.0007247437520774,0
tae_48,2,0.7,0.0027487277984619,0.0005967617034912,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2339008499172566,rbf,4,0.8722146218260681,0.3258707551425895,True,0.0021865068290685,0
tae_48,1,0.6666666666666666,0.0022518634796142,0.0003881454467773,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3322257327773688,rbf,3,scale,-0.0358402373975694,False,0.0005228754623952,0
tae_48,1,0.6666666666666666,0.0015022754669189,0.0002639293670654,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2523861933532316,rbf,4,scale,-0.0961174563944905,True,0.0008287161918212,0
fri_c1_500_50_766,1,0.92,0.0041413307189941,0.0009775161743164,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.705885238695107,poly,2,0.08902167902159885,0.0566190199589413,False,0.0063185478527235,0
fri_c1_500_50_766,1,0.92,0.0040490627288818,0.0010013580322265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7380375320650088,poly,3,auto,0.0415025304738093,True,0.0002421029636082,0
fri_c1_500_50_766,1,0.92,0.0042271614074707,0.0009808540344238,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.013301560003262,sigmoid,5,scale,-0.2494914307894272,True,0.0009324091458677,0
fri_c1_500_50_766,1,0.92,0.0039350986480712,0.0009379386901855,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6856405236209802,linear,2,scale,-0.3466422152561387,True,0.0004514169881251,0
fri_c1_500_50_766,1,0.92,0.0038568973541259,0.0009307861328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9048599643075856,rbf,5,0.0761079236563238,0.2865345131557349,True,0.0041081272720508,0
fri_c1_500_50_766,1,0.92,0.0038874149322509,0.0009713172912597,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1054327557073187,rbf,2,auto,-0.1688571973753904,False,0.0001138857353302,0
fri_c1_500_50_766,2,0.91,0.0039761066436767,0.0009770393371582,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3154761324880618,rbf,2,auto,0.1840201503911212,True,0.000211296808986,0
fri_c1_500_50_766,2,0.91,0.0038435459136962,0.0009686946868896,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3822473101785997,sigmoid,5,auto,-0.2335939183562552,True,0.0003858024767888,0
fri_c1_500_50_766,2,0.91,0.0040311813354492,0.0010292530059814,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.037257830234128,sigmoid,2,0.30207235507091734,0.2608638220363974,True,0.0055137679507192,0
fri_c1_500_50_766,2,0.91,0.0042881965637207,0.0009548664093017,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.216431227387618,linear,4,auto,-0.3538143099380218,False,0.002474745104178,0
fri_c1_500_50_766,2,0.91,0.0039408206939697,0.0009505748748779,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3164018868255167,linear,3,scale,-0.009746237389868,True,0.0006714995452189,0
fri_c1_500_50_766,2,0.91,0.004176378250122,0.0011534690856933,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5800902312031042,rbf,3,scale,-0.5289323946928223,False,0.0067888933617627,0
fri_c1_500_50_766,2,0.91,0.0038435459136962,0.0009510517120361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1266255479897149,rbf,4,scale,-0.1042218759751244,False,0.000847051003171,0
fri_c1_500_50_766,2,0.91,0.0040781497955322,0.0009701251983642,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9303631879702876,sigmoid,4,auto,-0.8383059347533129,False,0.0001887889165742,0
fri_c1_500_50_766,2,0.91,0.0039074420928955,0.0009717941284179,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1360246975379743,poly,2,scale,-0.4812266774199203,False,0.0025379779073278,0
fri_c1_500_50_766,2,0.91,0.0037465095520019,0.0009512901306152,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4646177237733829,poly,2,scale,-0.2457709062970328,True,0.0068586459934415,0
fri_c1_500_50_766,2,0.91,0.0040078163146972,0.000969648361206,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.057565094282314,linear,2,0.02376036867907696,0.2782589375141636,True,0.0001536806636538,0
fri_c1_500_50_766,2,0.91,0.0037715435028076,0.0009527206420898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4022666579693791,rbf,3,scale,0.1629611286997303,True,0.0004228288727601,0
fri_c1_500_50_766,1,0.9,0.0104556083679199,0.0014655590057373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.258816778839229,rbf,4,0.059152683882458645,0.1768118858851789,True,0.0025627272082763,0
fri_c1_500_50_766,2,0.9,0.0045714378356933,0.0011332035064697,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.593931592392533,rbf,3,scale,-0.4982554091023276,True,0.0002494455775326,0
tokyo1_40705,1,0.9583333333333334,0.0859746932983398,0.0221436023712158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.618315387942577,sigmoid,5,auto,-0.5008163292015068,False,0.0004611420241423,0
tokyo1_40705,2,0.9583333333333334,0.0929498672485351,0.0254328250885009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2077162647504988,rbf,4,scale,0.5833694588074357,True,0.0021263322690459,0
tokyo1_40705,1,0.9583333333333334,0.0078983306884765,0.0021533966064453,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4363728922264578,poly,3,auto,0.1969148350152205,False,0.0001156237236523,0
tokyo1_40705,1,0.9583333333333334,0.0811054706573486,0.0207440853118896,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5472728270816273,rbf,5,auto,0.1830783925542815,True,0.0047983230983556,0
tokyo1_40705,1,0.9583333333333334,0.0076596736907958,0.0021028518676757,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1222502629206403,poly,2,auto,0.1819769201909433,False,0.0001008833647032,0
tokyo1_40705,1,0.9583333333333334,0.0812265872955322,0.0210452079772949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.2126004396763146,rbf,5,scale,-0.2757395453947002,False,0.0004557066038152,0
tokyo1_40705,2,0.9583333333333334,0.099952220916748,0.0253760814666748,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.697866065134371,poly,5,scale,0.2798867376630256,True,0.0003163976930923,0
tokyo1_40705,1,0.9583333333333334,0.1063680648803711,0.0247368812561035,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.387331635882797,rbf,2,0.05042879278367822,-0.1360159397693338,True,0.0036723995316795,0
tokyo1_40705,1,0.9583333333333334,0.0827951431274414,0.0215649604797363,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.1895906672987515,poly,4,scale,0.3223903697559242,False,0.0001145965834867,0
tokyo1_40705,1,0.9583333333333334,0.0054948329925537,0.0014848709106445,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.437159128133149,rbf,2,auto,-0.4669839281563124,False,0.0054562987392124,0
tokyo1_40705,1,0.9583333333333334,0.005394697189331,0.0014228820800781,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2084303286099136,sigmoid,4,0.03711241546829738,0.6245335538903274,True,0.0007784571175941,0
tokyo1_40705,1,0.9583333333333334,0.0074460506439208,0.0020232200622558,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2064354782054588,rbf,2,scale,-0.2769259449370794,False,0.0027683979036732,0
tokyo1_40705,1,0.9583333333333334,0.0856692790985107,0.0216917991638183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.491490236872641,poly,4,0.04183835258708432,0.2870458697304702,True,0.0003014500322038,0
tokyo1_40705,1,0.9583333333333334,0.1003375053405761,0.023594856262207,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.28729908548601,rbf,2,auto,0.3445043124006171,False,0.0026439311161114,0
tokyo1_40705,1,0.9583333333333334,0.0905687808990478,0.0232439041137695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.647460680234458,sigmoid,3,scale,-0.6735006882941728,True,0.0002027662688189,0
tokyo1_40705,1,0.9583333333333334,0.09562349319458,0.022017478942871,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.66011825472886,poly,2,auto,-0.3874061770401461,False,0.0021982206806412,0
tokyo1_40705,1,0.9583333333333334,0.0856175422668457,0.0233008861541748,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.3146115286409374,rbf,4,scale,-0.2588549639425957,False,0.0023059462799486,0
tokyo1_40705,1,0.9583333333333334,0.0865321159362793,0.0221507549285888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.78487975602016,rbf,2,0.023122852990144056,-0.2943169551946043,True,0.0081188481235664,0
tokyo1_40705,1,0.9583333333333334,0.0815267562866211,0.020810842514038,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.229453035980248,rbf,5,auto,0.1245484369913882,False,0.0025953995627376,0
